id,ad,tur,kategori,enlem,boylam,rakim_m,il_plaka
740228,Sapanca Gölü,Göl,SU_KUTLESI,40.72111,30.24833,30,00
748710,Dağtarla Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,40.62138,26.3348,30,22
750115,Çadır Tepesi,Tepe,DAG_VE_TEPE,41.15,28.68333,30,34
750727,Beşiktepe Deresi,Nehir / Akarsu,SU_KUTLESI,41.36187,27.11251,30,00
751370,Babaeski Deresi,Nehir / Akarsu,SU_KUTLESI,41.35829,27.06692,30,39
9985648,Kocaçay Deresi,Nehir / Akarsu,SU_KUTLESI,38.12858,26.91465,30,35
10410232,Köy Deresi,Nehir / Akarsu,SU_KUTLESI,40.3624,26.32812,30,17
10419333,Karasu Deresi,Nehir / Akarsu,SU_KUTLESI,41.42632,28.36169,30,34
10419339,Baklalı Deresi,Nehir / Akarsu,SU_KUTLESI,41.21301,28.64463,30,34
10632416,Bakır Çayı,Nehir / Akarsu,SU_KUTLESI,36.16193,33.00026,30,32
10794303,Susurluk Irmağı,Nehir / Akarsu,SU_KUTLESI,39.99881,28.18335,30,10
12598719,Deveboynu Tepesi,Tepe,DAG_VE_TEPE,36.1543,32.90209,30,32
12598863,Arap Tepe,Tepe,DAG_VE_TEPE,36.13951,32.9464,30,32
13252439,Ören Tepesi,Tepe,DAG_VE_TEPE,36.62912,31.78434,30,07
13394244,Ada Tepesi,Tepe,DAG_VE_TEPE,36.8202,31.29812,30,07
13459217,Yağlısulu Tepesi,Tepe,DAG_VE_TEPE,36.82082,31.46238,30,07
13459336,Yatağanbeleni Tepesi,Tepe,DAG_VE_TEPE,36.80992,31.40453,30,07
13517923,Güzle Tepesi,Tepe,DAG_VE_TEPE,36.6823,31.72507,30,07
13518083,Kocaese Tepesi,Tepe,DAG_VE_TEPE,36.67599,31.72905,30,07
13518098,Şahap Burnu,Tepe,DAG_VE_TEPE,36.74626,31.5149,30,07
13572313,Belenköy Tepesi,Tepe,DAG_VE_TEPE,36.95699,31.05861,30,07
303818,Ninnisuyu,Nehir / Akarsu,SU_KUTLESI,37.10726,30.8828,29,07
318760,Çerpece Dere,Nehir / Akarsu,SU_KUTLESI,37.16365,35.82908,29,81
740322,Salı Deresi,Nehir / Akarsu,SU_KUTLESI,41.2627,31.55707,29,85
740349,Sakarya Ovası,Ova,YAYLA_VE_OVA,40.74408,30.5649,29,54
740842,Havsa Deresi,Nehir / Akarsu,SU_KUTLESI,41.38333,26.93333,29,39
745696,Hayrabolu Deresi,Nehir / Akarsu,SU_KUTLESI,41.3438,27.07,29,59
746714,Asarsuyu,Nehir / Akarsu,SU_KUTLESI,41.1,36.68333,29,55
10307032,Azmak Deresi,Nehir / Akarsu,SU_KUTLESI,41.34867,27.07704,29,59
10307033,Büyük Dere,Nehir / Akarsu,SU_KUTLESI,41.35014,27.06507,29,39
10410253,Büyükçay Deresi,Nehir / Akarsu,SU_KUTLESI,40.24074,27.13953,29,17
10805689,Salman Deresi,Nehir / Akarsu,SU_KUTLESI,41.1529,36.74194,29,55
10870951,Altıgöz Deresi,Nehir / Akarsu,SU_KUTLESI,37.10674,35.98468,29,81
10871034,Gerçeçakılı Dere,Nehir / Akarsu,SU_KUTLESI,37.00092,35.22206,29,81
12552673,Gurbet Tepesi,Tepe,DAG_VE_TEPE,36.15798,33.00434,29,32
13241893,Yemishin Tepesi,Dağ,DAG_VE_TEPE,36.53965,32.11518,29,07
13617553,İnönü Tepesi,Tepe,DAG_VE_TEPE,36.88044,30.85848,29,07
306812,Gürcüoğlu Kanalı,Nehir / Akarsu,SU_KUTLESI,37.18718,35.87131,28,81
388322,Aran Deresi,Nehir / Akarsu,SU_KUTLESI,36.76667,35.68333,28,81
746004,Haldizen Deresi,Nehir / Akarsu,SU_KUTLESI,40.95,40.28333,28,61
10409899,Beşyüz Yıl Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,40.15673,26.41747,28,17
12261246,Vesirin Deresi,Nehir / Akarsu,SU_KUTLESI,41.48302,41.53875,28,08
12575012,Akdere,Nehir / Akarsu,SU_KUTLESI,36.04744,32.78956,28,32
13452815,Hacet Tepesi,Tepe,DAG_VE_TEPE,36.13326,32.95836,28,32
13517915,Yazıbeleni Tepesi,Tepe,DAG_VE_TEPE,36.71235,31.6276,28,07
13517942,Çıra Tepesi,Tepe,DAG_VE_TEPE,36.70863,31.63166,28,07
13571842,Kızılsırt Tepesi,Tepe,DAG_VE_TEPE,36.91124,31.24391,28,07
13711415,Tekerlek Tepesi,Tepe,DAG_VE_TEPE,36.64052,30.55348,28,07
300061,Susas Çayı,Nehir / Akarsu,SU_KUTLESI,37.2,35.9,27,81
309329,Karasu Çayı,Nehir / Akarsu,SU_KUTLESI,36.30061,30.14965,27,07
739050,Taşlı Dere,Nehir / Akarsu,SU_KUTLESI,41.11667,28.98333,27,34
739988,Sarımsak Çayı,Nehir / Akarsu,SU_KUTLESI,41.83723,35.14736,27,57
741447,Murat Deresi,Nehir / Akarsu,SU_KUTLESI,40.28333,28.03333,27,10
747778,Dutlu Dere,Nehir / Akarsu,SU_KUTLESI,40.23333,27.91667,27,10
748429,Demirciler Deresi,Nehir / Akarsu,SU_KUTLESI,41.33333,26.66667,27,22
750527,Bolaman Çayı,Nehir / Akarsu,SU_KUTLESI,41.03622,37.59539,27,52
6686112,Kemalpaşa Çayı,Nehir / Akarsu,SU_KUTLESI,38.643,27.44272,27,45
8521674,Maçka Park,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,41.04374,28.99371,27,34
10262452,Doğanca Deresi,Nehir / Akarsu,SU_KUTLESI,41.18742,26.43475,27,22
10645927,Poyrazlar Gölü,Göl,SU_KUTLESI,40.84053,30.46654,27,54
10828295,Pengenli Deresi,Nehir / Akarsu,SU_KUTLESI,41.52625,35.99648,27,55
12598698,Ağaçlık Tepesi,Tepe,DAG_VE_TEPE,36.16701,32.99687,27,32
12815118,Alaketir Tepesi,Tepe,DAG_VE_TEPE,36.36324,32.23129,27,07
13370345,Taş Başı,Tepe,DAG_VE_TEPE,36.90871,31.54157,27,07
13459236,Karabelen Tepesi,Tepe,DAG_VE_TEPE,36.76959,31.42021,27,07
13518043,Ömersazı Deresi,Nehir / Akarsu,SU_KUTLESI,36.74161,31.52696,27,07
299132,Tirkaş Deresi,Nehir / Akarsu,SU_KUTLESI,36.85,31.35,26,07
305323,Kuşçu Dağı,Dağ,DAG_VE_TEPE,37.98333,27.25,26,35
438145,Büyükkara Çay,Nehir / Akarsu,SU_KUTLESI,36.10071,36.08837,26,31
11395616,Chana Ovasi,Ova,YAYLA_VE_OVA,40.14162,26.25166,26,17
12598732,Murtlubucak Deresi,Nehir / Akarsu,SU_KUTLESI,36.13882,32.88637,26,32
13370288,Döşeme Tepesi,Tepe,DAG_VE_TEPE,36.88332,31.52099,26,07
13457833,Göztaşı Tepesi,Tepe,DAG_VE_TEPE,36.52069,32.08022,26,07
13518086,Karaahmet Tepesi,Sırt / Tepe Sırası,DAG_VE_TEPE,36.74639,31.53046,26,07
13519908,Hacıali Dere,Nehir / Akarsu,SU_KUTLESI,36.74808,31.52901,26,07
13520047,Keleş Deresi,Nehir / Akarsu,SU_KUTLESI,36.85225,31.56098,26,07
13571838,Yassıyusuflar Tepesi,Tepe,DAG_VE_TEPE,36.88931,31.0827,26,07
13572045,Moralı Tepesi,Tepe,DAG_VE_TEPE,36.99467,31.08671,26,07
304072,Musa Çayı,Nehir / Akarsu,SU_KUTLESI,36.28333,32.3,25,07
318370,Çine Çayı,Nehir / Akarsu,SU_KUTLESI,37.76667,27.81667,25,09
318523,Çığırgan Deresi,Nehir / Akarsu,SU_KUTLESI,37.1,30.88333,25,07
737917,Yavuz Deresi,Nehir / Akarsu,SU_KUTLESI,41.81667,27.95,25,39
743018,Kızılcık Deresi,Nehir / Akarsu,SU_KUTLESI,41.76193,28.02953,25,39
10419368,Kartal Deresi,Nehir / Akarsu,SU_KUTLESI,41.06452,28.70135,25,34
10870952,Karasu Çayı,Nehir / Akarsu,SU_KUTLESI,37.08305,35.97103,25,81
10870964,Mercin Suyu,Nehir / Akarsu,SU_KUTLESI,37.08073,35.84237,25,81
11029627,Binkılıç Deresi,Nehir / Akarsu,SU_KUTLESI,41.3916,28.33731,25,34
12552433,Maraş Tepesi,Tepe,DAG_VE_TEPE,36.09233,33.02341,25,32
12574842,Köprü Tepesi,Tepe,DAG_VE_TEPE,36.13746,32.87004,25,32
13459231,Andızlı Tepe,Tepe,DAG_VE_TEPE,36.78695,31.48158,25,07
13572300,Balabanlı Tepe,Tepe,DAG_VE_TEPE,36.90141,31.04979,25,07
311592,İkiz Dere,Nehir / Akarsu,SU_KUTLESI,37.8,27.73333,24,09
311593,İkiz Dere,Nehir / Akarsu,SU_KUTLESI,37.8,27.73333,24,00
324831,Akçay Deresi,Nehir / Akarsu,SU_KUTLESI,36.86962,31.40373,24,07
744804,Kale Dere,Nehir / Akarsu,SU_KUTLESI,41.00712,39.58821,24,61
7318602,Kemer Deresi,Nehir / Akarsu,SU_KUTLESI,39.89958,26.2856,24,17
10253045,Koca Deresi,Nehir / Akarsu,SU_KUTLESI,36.80821,28.23306,24,48
10306701,Kum Dere,Nehir / Akarsu,SU_KUTLESI,41.01092,27.89591,24,59
10409892,Çakader Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,40.16664,26.42234,24,17
10410718,Çiçekli Dere,Nehir / Akarsu,SU_KUTLESI,40.05145,28.17097,24,16
10642789,Gönen Çayı,Nehir / Akarsu,SU_KUTLESI,40.14453,27.65621,24,10
10796507,Seymen Deresi,Nehir / Akarsu,SU_KUTLESI,40.79848,29.98569,24,41
10796662,Arif Çayı,Nehir / Akarsu,SU_KUTLESI,41.59716,32.43024,24,87
12759022,Kuzartaşı Tepesi,Tepe,DAG_VE_TEPE,36.33604,32.31353,24,07
13571747,Giritlibeleni Tepesi,Tepe,DAG_VE_TEPE,36.85187,31.22341,24,07
13571754,Kocapelitler Tepesi,Tepe,DAG_VE_TEPE,36.87662,31.09672,24,07
297890,Yakacık Deresi,Nehir / Akarsu,SU_KUTLESI,36.11843,32.57191,23,00
751262,Elmalı Dere,Nehir / Akarsu,SU_KUTLESI,41.57798,28.1529,23,00
10410255,Çatalarmut Deresi,Nehir / Akarsu,SU_KUTLESI,40.3176,27.13466,23,17
12556631,Kamaş Tepesi,Tepe,DAG_VE_TEPE,36.16332,33.37354,23,32
12574908,Çiçek Deresi,Nehir / Akarsu,SU_KUTLESI,36.10948,32.78234,23,32
13394403,Zeytinlisay Tepesi,Tepe,DAG_VE_TEPE,36.86282,31.28911,23,07
13517896,Çatal Tepesi,Tepe,DAG_VE_TEPE,36.68515,31.6984,23,07
13517943,Yapal Tepesi,Tepe,DAG_VE_TEPE,36.68722,31.69221,23,07
13571756,Eğreli Tepe,Tepe,DAG_VE_TEPE,36.94713,31.07405,23,07
13572093,Seksendönüm Tepesi,Tepe,DAG_VE_TEPE,36.9392,31.08264,23,07
13572299,Zeytinli Tepe,Tepe,DAG_VE_TEPE,36.99411,31.05167,23,07
388320,Demirtaş Deresi,Nehir / Akarsu,SU_KUTLESI,36.78333,35.81667,22,81
741046,Orhan Deresi,Nehir / Akarsu,SU_KUTLESI,41.08924,31.12687,22,93
745917,Hamza Deresi,Nehir / Akarsu,SU_KUTLESI,40.81412,26.4348,22,22
749041,Çin Deresi,Nehir / Akarsu,SU_KUTLESI,40.86603,30.61703,22,54
8073907,Kuğulu Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,36.88427,30.68107,22,07
10307205,Palabıyık Deresi,Nehir / Akarsu,SU_KUTLESI,41.87933,27.93292,22,39
10307311,Kuruca Dere,Nehir / Akarsu,SU_KUTLESI,41.36266,26.96421,22,39
10410683,Karakoca Deresi,Nehir / Akarsu,SU_KUTLESI,40.23111,28.50132,22,16
10641551,Delice Çayı,Nehir / Akarsu,SU_KUTLESI,36.62347,31.81656,22,07
11234766,Çavuşlu Deresi,Nehir / Akarsu,SU_KUTLESI,41.04227,39.07463,22,61
11395690,Ak Tepe,Tepe,DAG_VE_TEPE,40.0761,26.3641,22,17
12759044,Karataş Tepesi,Tepe,DAG_VE_TEPE,36.25665,32.35228,22,07
13572266,Kocataşlar Tepesi,Tepe,DAG_VE_TEPE,36.96161,31.06956,22,07
741483,Mudurnu Çayı,Nehir / Akarsu,SU_KUTLESI,40.86842,30.57319,21,54
741765,Mal Tepe,Tepe,DAG_VE_TEPE,41.3,28.78333,21,34
746189,Güzelce Sırt,Sırt / Tepe Sırası,DAG_VE_TEPE,41.0,26.38333,21,22
10630828,Kuvai Milliye Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,36.91806,34.91372,21,32
10796499,Değirmen Deresi,Nehir / Akarsu,SU_KUTLESI,41.11851,30.32134,21,41
10796532,Kurtköy Deresi,Nehir / Akarsu,SU_KUTLESI,40.84875,30.61104,21,54
12574982,Damran Tepesi,Tepe,DAG_VE_TEPE,36.1267,32.86199,21,32
12575041,Maloturağı Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,36.10083,32.77962,21,32
13394236,Çekikyatak Tepesi,Sırt / Tepe Sırası,DAG_VE_TEPE,36.89313,31.25815,21,07
13428072,Mürüvetler Deresi,Nehir / Akarsu,SU_KUTLESI,40.07806,28.10453,21,10
13571963,Akyar Deresi,Nehir / Akarsu,SU_KUTLESI,36.97299,31.06804,21,07
13571995,Pelitlik Tepesi,Tepe,DAG_VE_TEPE,36.93997,31.0629,21,07
311313,İncirli Ovası,Ova,YAYLA_VE_OVA,37.8,27.66667,20,09
738239,Zarbana Deresi,Nehir / Akarsu,SU_KUTLESI,41.98449,33.63782,20,37
743178,Kırkgeçit Çayı,Nehir / Akarsu,SU_KUTLESI,41.8723,35.11354,20,57
750040,Çakıroba Çayı,Nehir / Akarsu,SU_KUTLESI,40.2,27.61667,20,10
9985320,Çınarlı Dere,Nehir / Akarsu,SU_KUTLESI,38.93723,26.82705,20,35
10253207,Metingöl Deresi,Nehir / Akarsu,SU_KUTLESI,36.72872,28.62473,20,48
13241856,Fırla Tepesi,Tepe,DAG_VE_TEPE,36.53441,32.09878,20,07
13394227,Çorak Tepe,Tepe,DAG_VE_TEPE,36.87068,31.30239,20,07
13571821,Dikmen Tepesi,Tepe,DAG_VE_TEPE,36.92186,31.22938,20,07
13572024,Döğüşbelen Tepesi,Tepe,DAG_VE_TEPE,36.90411,31.06198,20,07
309520,Karaman Çayı,Nehir / Akarsu,SU_KUTLESI,36.87565,30.63507,19,07
321528,Belevi Gölü,Göl,SU_KUTLESI,38.01667,27.48333,19,35
741743,Mandıraova,Ova,YAYLA_VE_OVA,41.3,26.78333,19,22
741849,Maçka Dere,Nehir / Akarsu,SU_KUTLESI,41.0,39.76667,19,61
10306710,Kazoğlu Deresi,Nehir / Akarsu,SU_KUTLESI,41.01824,27.60877,19,59
10307021,Gökçepınar Deresi,Nehir / Akarsu,SU_KUTLESI,41.33023,26.84032,19,00
10642787,Ortaazmak Deresi,Nehir / Akarsu,SU_KUTLESI,40.20473,27.67907,19,10
13426206,Kum Çayı,Nehir / Akarsu,SU_KUTLESI,38.66248,27.52191,19,45
13572215,Kocatırak Tepesi,Tepe,DAG_VE_TEPE,36.8371,31.21943,19,07
738420,Ulu Dere,Nehir / Akarsu,SU_KUTLESI,41.11667,29.55,18,34
9922416,Datça Şehir Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,36.71765,27.68545,18,48
13394220,Kıyan Dere,Nehir / Akarsu,SU_KUTLESI,36.8514,31.36753,18,07
13394224,Kabaklar Tepesi,Tepe,DAG_VE_TEPE,36.84712,31.36599,18,07
13394340,Yassısırf Tepe,Tepe,DAG_VE_TEPE,36.85512,31.36831,18,07
13394385,Sırabelen Tepesi,Tepe,DAG_VE_TEPE,36.84894,31.31115,18,07
13394469,Kel Tepe,Tepe,DAG_VE_TEPE,36.84197,31.31168,18,07
13518102,Malağaçı Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,36.71863,31.61979,18,07
13571981,Paşakemerı Tepesi,Tepe,DAG_VE_TEPE,36.90417,31.02132,18,07
13572168,Saraçlar Tepesi,Tepe,DAG_VE_TEPE,36.90103,31.02001,18,07
315907,Eğri Dere,Nehir / Akarsu,SU_KUTLESI,37.31667,27.66667,17,48
740713,Paşaalan Deresi,Nehir / Akarsu,SU_KUTLESI,41.01667,27.71667,17,59
744975,Kabala Çayı,Nehir / Akarsu,SU_KUTLESI,41.87839,35.11786,17,57
752149,Alibahadır Deresi,Nehir / Akarsu,SU_KUTLESI,41.21908,29.20114,17,34
10410257,Biga Çayı,Nehir / Akarsu,SU_KUTLESI,40.26853,27.22141,17,17
10410686,Çınarlı Deresi,Nehir / Akarsu,SU_KUTLESI,40.31408,28.54928,17,16
10419373,Ayvalı Deresi,Nehir / Akarsu,SU_KUTLESI,41.16677,28.45778,17,34
10642785,Köy Deresi,Nehir / Akarsu,SU_KUTLESI,40.1629,27.84361,17,10
10642786,Kavaklarboyu Deresi,Nehir / Akarsu,SU_KUTLESI,40.15134,27.85078,17,10
10642788,Sarıköy Deresi,Nehir / Akarsu,SU_KUTLESI,40.21154,27.63225,17,10
11838489,Bahçeşehir Gölet Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,41.06929,28.69149,17,34
13241906,Taşpınar Deresi,Nehir / Akarsu,SU_KUTLESI,36.5661,32.06966,17,07
13252563,Işıklar Tepesi,Tepe,DAG_VE_TEPE,36.60533,31.85019,17,07
13459402,Akmolla Tepesi,Tepe,DAG_VE_TEPE,36.79868,31.42921,17,07
13520036,Pilânbelen Tepesi,Tepe,DAG_VE_TEPE,36.78699,31.5019,17,07
13571796,Adaağaç Tepesi,Tepe,DAG_VE_TEPE,36.89816,31.20578,17,07
309867,Kara Göl,Göl,SU_KUTLESI,37.31667,27.7,16,48
317391,Değirmen Deresi,Nehir / Akarsu,SU_KUTLESI,38.63333,27.15,16,00
740257,Sana Deresi,Nehir / Akarsu,SU_KUTLESI,40.96667,39.83333,16,61
741421,Mürüvetler Deresi,Nehir / Akarsu,SU_KUTLESI,40.13674,28.04786,16,10
742888,Manyas Çayı,Nehir / Akarsu,SU_KUTLESI,40.16117,27.94437,16,10
744398,Kara Dere,Nehir / Akarsu,SU_KUTLESI,40.10829,28.13236,16,16
748529,Değirmen Deresi,Nehir / Akarsu,SU_KUTLESI,41.28333,26.68333,16,22
750316,Bulancak Deresi,Nehir / Akarsu,SU_KUTLESI,40.93768,38.2165,16,28
8073967,Gençlik Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,36.85039,30.78149,16,07
10796534,Sazcı Deresi,Nehir / Akarsu,SU_KUTLESI,41.05314,30.64127,16,54
11395699,Mendere Ridge,Sırt / Tepe Sırası,DAG_VE_TEPE,39.99557,26.1907,16,17
13394313,Yassı Tepe,Tepe,DAG_VE_TEPE,36.84071,31.30885,16,07
13518131,Burçaklık Tepesi,Tepe,DAG_VE_TEPE,36.68101,31.70846,16,07
13518132,Seyitoğlu Tepe,Tepe,DAG_VE_TEPE,36.68164,31.71191,16,07
13571814,Kargılı Tepe,Tepe,DAG_VE_TEPE,36.9068,31.04124,16,07
13572079,Koyunlar Tepesi,Tepe,DAG_VE_TEPE,36.98736,31.07049,16,07
301761,Sarı Çay,Nehir / Akarsu,SU_KUTLESI,37.31818,27.70403,15,48
304214,Moralı Çay,Nehir / Akarsu,SU_KUTLESI,37.8,27.51667,15,09
320985,Boğazakovası,Ova,YAYLA_VE_OVA,36.88333,31.1,15,07
323075,Müftü Deresi,Nehir / Akarsu,SU_KUTLESI,36.79376,34.60942,15,32
740357,Sakarinek Çayı,Nehir / Akarsu,SU_KUTLESI,41.63942,35.49548,15,55
742426,Kozlu Irmağı,Nehir / Akarsu,SU_KUTLESI,41.63333,32.38333,15,87
747072,Fol Deresi,Nehir / Akarsu,SU_KUTLESI,41.05524,39.30962,15,61
750391,Bozkurt Düzü,Ova,YAYLA_VE_OVA,41.88333,27.93333,15,39
6958752,Karapınar Deresi,Nehir / Akarsu,SU_KUTLESI,40.32667,26.65722,15,17
9985339,Kabaağaç Dere,Nehir / Akarsu,SU_KUTLESI,38.60777,26.35963,15,35
10262234,Top Deresi,Nehir / Akarsu,SU_KUTLESI,41.10511,26.5268,15,22
13394193,Yüksekören Tepesi,Tepe,DAG_VE_TEPE,36.83746,31.30565,15,07
13427567,Kara Dere,Nehir / Akarsu,SU_KUTLESI,40.06283,28.20671,15,16
13459204,Kadıbeleni Tepesi,Tepe,DAG_VE_TEPE,36.83671,31.42716,15,07
13518474,Dikyurt Tepesi,Sırt / Tepe Sırası,DAG_VE_TEPE,36.75366,31.62461,15,07
13572008,Akarca Tepesi,Tepe,DAG_VE_TEPE,36.86172,31.01034,15,07
13572083,Akgeçit Deresi,Nehir / Akarsu,SU_KUTLESI,36.94144,31.13066,15,07
13572133,Gökbelen Tepesi,Tepe,DAG_VE_TEPE,36.87609,31.01385,15,07
411365,Yelkentaşı,Kaya / Kayalık Alan,DAG_VE_TEPE,38.47833,26.43833,14,35
738422,Ulu Dere,Nehir / Akarsu,SU_KUTLESI,40.21667,28.2,14,16
739662,Sığırcı Deresi,Nehir / Akarsu,SU_KUTLESI,40.22925,28.03708,14,10
741189,Okçular Çayı,Nehir / Akarsu,SU_KUTLESI,40.2,26.5,14,17
741669,Büyükmelen Çayı,Nehir / Akarsu,SU_KUTLESI,41.07198,30.96906,14,00
742026,Kuş Gölü,Göl,SU_KUTLESI,40.19361,27.96667,14,10
749847,Çamlıca,Nehir / Akarsu,SU_KUTLESI,40.76667,26.5,14,22
6958719,Demirci Gölü,Göl,SU_KUTLESI,40.63255,26.92992,14,17
6958721,Koca Deresi,Nehir / Akarsu,SU_KUTLESI,40.64009,26.92345,14,17
9985372,Mersin Deresi,Nehir / Akarsu,SU_KUTLESI,38.2234,26.42408,14,35
9985755,Çevlik Çayı,Nehir / Akarsu,SU_KUTLESI,38.09366,27.39727,14,35
10307206,Taşlı Dere,Nehir / Akarsu,SU_KUTLESI,41.86967,27.93453,14,39
10351358,Kara Ova,Ova,YAYLA_VE_OVA,40.49173,26.76606,14,17
10796538,Çarksuyu Çayı,Nehir / Akarsu,SU_KUTLESI,40.97614,30.50199,14,54
12553899,Penbecik Deresi,Nehir / Akarsu,SU_KUTLESI,36.14674,33.18205,14,32
13459269,Aydoğmuş Tepesi,Tepe,DAG_VE_TEPE,36.84287,31.39699,14,07
13571945,Ayazmana Deresi,Nehir / Akarsu,SU_KUTLESI,36.97237,31.00328,14,07
305081,Limonlu Çayı,Nehir / Akarsu,SU_KUTLESI,36.58333,34.26667,13,32
309466,Karanlık Dere,Nehir / Akarsu,SU_KUTLESI,38.18335,26.52234,13,35
388321,Bağırsak Deresi,Nehir / Akarsu,SU_KUTLESI,36.76667,35.71667,13,81
740844,Ova Çayı,Nehir / Akarsu,SU_KUTLESI,41.18333,26.33333,13,22
744863,Kavaklar Deresi,Nehir / Akarsu,SU_KUTLESI,41.07176,37.44685,13,52
747792,Durusu,Nehir / Akarsu,SU_KUTLESI,41.39471,28.41055,13,34
748921,Çöpköy Deresi,Nehir / Akarsu,SU_KUTLESI,41.31667,26.75,13,22
749060,Lampsaki River,Nehir / Akarsu,SU_KUTLESI,40.33333,26.66667,13,17
749563,Çavuş Deresi,Nehir / Akarsu,SU_KUTLESI,41.86667,27.95,13,39
751381,Azmak Deresi,Nehir / Akarsu,SU_KUTLESI,40.19811,26.2714,13,17
6958744,Kirazlı Dere,Nehir / Akarsu,SU_KUTLESI,40.37941,26.96842,13,17
10248589,Kara Dere,Nehir / Akarsu,SU_KUTLESI,36.34569,29.26826,13,48
10253041,Sümbül Deresi,Nehir / Akarsu,SU_KUTLESI,36.77171,28.24945,13,48
10262190,Kanal Deresi,Nehir / Akarsu,SU_KUTLESI,40.77551,26.50317,13,22
10262299,Kazova Deres,Nehir / Akarsu,SU_KUTLESI,41.28508,26.69038,13,22
10306708,Köprüce Deresi,Nehir / Akarsu,SU_KUTLESI,41.04563,27.75922,13,59
10350919,Ana Dere,Nehir / Akarsu,SU_KUTLESI,40.21989,28.20578,13,16
10409837,Çanakkale Halk Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,40.15062,26.40595,13,17
10410236,Devret Deresi,Nehir / Akarsu,SU_KUTLESI,40.38773,27.08677,13,17
10410685,İnkaya Deresi,Nehir / Akarsu,SU_KUTLESI,40.31298,28.53303,13,16
10796665,Gökırmak Çayı,Nehir / Akarsu,SU_KUTLESI,41.63627,32.36015,13,87
11377084,Ghazi Baba,Tepe,DAG_VE_TEPE,40.31805,26.22726,13,17
11395555,Tenkir Dere,Nehir / Akarsu,SU_KUTLESI,40.08165,26.28362,13,
12758946,Kisle Tepesi,Tepe,DAG_VE_TEPE,36.25611,32.33243,13,07
13517986,İnbaşı Tepesi,Tepe,DAG_VE_TEPE,36.71872,31.63125,13,07
13571986,Kelenni Tepesi,Tepe,DAG_VE_TEPE,36.93043,31.06347,13,07
298260,Uyuz Dağı,Dağ,DAG_VE_TEPE,36.86667,35.6,12,81
301760,Sarı Çay,Nehir / Akarsu,SU_KUTLESI,37.71667,27.48333,12,09
738295,Üzülmez Deresi,Nehir / Akarsu,SU_KUTLESI,41.45,31.78333,12,85
739069,Taşkısı Gölü,Göl,SU_KUTLESI,40.86861,30.40333,12,54
742203,Cheshmeh Dere,Nehir / Akarsu,SU_KUTLESI,41.05,39.23333,12,61
742835,Kocanus Deresi,Nehir / Akarsu,SU_KUTLESI,41.63333,32.35,12,87
748773,Cumayanı Deresi,Nehir / Akarsu,SU_KUTLESI,41.1,31.26667,12,93
750246,Ak Göl,Göl,SU_KUTLESI,40.8779,30.43188,12,54
6958726,Karakavak Deresi,Nehir / Akarsu,SU_KUTLESI,40.57227,27.00524,12,59
9985659,Vişneli Çayı,Nehir / Akarsu,SU_KUTLESI,38.0442,27.43215,12,35
10262296,Sazlı Dere,Nehir / Akarsu,SU_KUTLESI,41.25038,26.64568,12,22
10306755,Ova Deresi,Nehir / Akarsu,SU_KUTLESI,40.88636,27.43147,12,59
10410239,Uzun Dere,Nehir / Akarsu,SU_KUTLESI,40.30459,27.27174,12,17
10419346,Ağaçlı,Nehir / Akarsu,SU_KUTLESI,41.26784,28.87715,12,34
10796517,Hisar Deresi,Nehir / Akarsu,SU_KUTLESI,40.7113,29.85594,12,41
10867276,Çenger Çayı,Nehir / Akarsu,SU_KUTLESI,36.72808,31.59696,12,07
12560237,Kuru Deresi,Nehir / Akarsu,SU_KUTLESI,36.18538,33.4661,12,32
13082626,Yarıkkaya Tepesi,Tepe,DAG_VE_TEPE,36.10837,32.57127,12,32
13252378,Ayrancıl Tepesi,Tepe,DAG_VE_TEPE,36.63176,31.77249,12,07
13252486,Mutluca Tepesi,Tepe,DAG_VE_TEPE,36.63671,31.76075,12,07
13252527,Kuyu Tepesi,Tepe,DAG_VE_TEPE,36.6286,31.77315,12,07
13459328,Yılanlı Tepe,Tepe,DAG_VE_TEPE,36.83905,31.41808,12,07
13572128,Ayanozkırı Tepesi,Tepe,DAG_VE_TEPE,36.98017,31.08192,12,07
13572258,Yurtyen Tepesi,Tepe,DAG_VE_TEPE,36.86628,31.00516,12,07
295885,Zilli Çay,Nehir / Akarsu,SU_KUTLESI,36.4611,35.96912,11,31
297714,Yapı Gölü,Göl,SU_KUTLESI,36.70725,35.57698,11,81
300177,Sultansuyu,Nehir / Akarsu,SU_KUTLESI,36.08333,32.85,11,32
307035,Kızmezar Tepe,Tepe,DAG_VE_TEPE,37.61667,27.45,11,09
