id,baslik,alt_baslik,oda_tipi,gecelik_fiyat_tl,fiyat_1_gun_tl,fiyat_1_hafta_tl,fiyat_1_ay_tl,fiyat_3_ay_tl,puan,yorum_sayisi,enlem,boylam,url,resim_url
1544114477055238516,Daire - Fethiye,Modern Daire | Havuz • Bahçe • Restoranlara Yakın,Daire,4350,,,4350,,4.95,63,36.6602,29.1253,https://www.airbnb.com.tr/rooms/1544114477055238516,https://a0.muscache.com/im/pictures/2389724497.jpg
602571723179067453,Villa - Fethiye,Villa melek,Müstakil Villa,10385,,,10385,,5.0,31,36.6365,29.133,https://www.airbnb.com.tr/rooms/602571723179067453,https://a0.muscache.com/im/pictures/1670218441.jpg
914455775677868560,Daire - Fethiye,TossHouse Deniz Doğa Fethiye manzarası Dairemiz,Daire,6000,,,6000,,4.91,70,36.6181,29.1499,https://www.airbnb.com.tr/rooms/914455775677868560,https://a0.muscache.com/im/pictures/2718496802.jpg
1684225132472083556,Daire - Fethiye,Artes Terra Suites-4 Şık Tasarım 2+1 Daire,Daire,4441,,,5033,3849,4.92,24,36.6253,29.1318,https://www.airbnb.com.tr/rooms/1684225132472083556,https://a0.muscache.com/im/pictures/2649309721.jpg
1169470113275340349,Villa - Fethiye,Villa ERYA 3,Müstakil Villa,6148,,,6148,,4.95,20,36.57548,29.15796,https://www.airbnb.com.tr/rooms/1169470113275340349,https://a0.muscache.com/im/pictures/2650587875.jpg
50427444,Daire - Fethiye,Midpoint Suites - Stüdyo Süit 208,Daire,3508,,,3789,3228,5.0,52,36.5734,29.13723,https://www.airbnb.com.tr/rooms/50427444,https://a0.muscache.com/im/pictures/1200142376.jpg
1456683736108971203,Otel - Fethiye,Arıcan süit oda-2,Özel Oda,2350,,,2350,,4.64,25,36.62022035900094,29.114737720947474,https://www.airbnb.com.tr/rooms/1456683736108971203,https://a0.muscache.com/im/pictures/2262867246.jpg
1002923067934305540,Daire - Fethiye,Şehir merkezi marina yakınında 4 odalı büyük daire,Özel Oda,7749,,,7749,,4.97,69,36.6241,29.1153,https://www.airbnb.com.tr/rooms/1002923067934305540,https://a0.muscache.com/im/pictures/1840065148.jpg
1476910681305078039,Villa - Fethiye,"Isıtmalı, Sıcak Havuzlu Doğa İçinde Villa, Fethiye",Müstakil Villa,11980,,,11980,,5.0,27,36.67539035204944,29.199143712176557,https://www.airbnb.com.tr/rooms/1476910681305078039,https://a0.muscache.com/im/pictures/2275952124.jpg
48211905,Otel odası - Fethiye,Çalış Plajı’na 5 dakika teraslı stüdyo,Özel Oda,3087,,,3087,,4.82,136,36.65784,29.11697,https://www.airbnb.com.tr/rooms/48211905,https://a0.muscache.com/im/pictures/1538349569.jpg
920011296813932895,Ev - Fethiye,Casa Dei Cactus,Daire / Ev,8314,,,8314,,4.95,66,36.5823,29.1503,https://www.airbnb.com.tr/rooms/920011296813932895,https://a0.muscache.com/im/pictures/1877712870.jpg
1460271591685245812,Daire - Fethiye,Artes Terra Suites-2 Şık Tasarım 1+1 Daire,Daire,3250,,,3950,2550,4.84,25,36.6253,29.1319,https://www.airbnb.com.tr/rooms/1460271591685245812,https://a0.muscache.com/im/pictures/2244314521.jpg
1434195381168640150,Daire - Fethiye,Fethiye Tam Merkezde 2+1 Ev,Daire,4184,,,,4184,4.96,50,36.6266,29.1182,https://www.airbnb.com.tr/rooms/1434195381168640150,https://a0.muscache.com/im/pictures/2196482171.jpg
1083227551647719705,Daire - Fethiye,"Merkezi, Konforlu, Bahçeli, jakuzili",Daire,3892,,,,3892,4.94,83,36.6291,29.1332,https://www.airbnb.com.tr/rooms/1083227551647719705,https://a0.muscache.com/im/pictures/1850230858.jpg
954875013229248652,Daire - Fethiye,yeni eşyalı 1+1 daire,Daire,2700,,,,2700,4.79,109,36.6354,29.1592,https://www.airbnb.com.tr/rooms/954875013229248652,https://a0.muscache.com/im/pictures/2298878769.jpg
1442022610635657170,Site içi konut - Fethiye,5 kişilik havuz manzaralı 1+1,Daire / Ev,2245,,,,2245,5.0,13,36.5694,29.1444,https://www.airbnb.com.tr/rooms/1442022610635657170,https://a0.muscache.com/im/pictures/2735241555.jpg
1169701800480565308,Daire - Fethiye,Fethiye'de Yeni Eşyalı Kiralık (Poyraz Dairesi),Daire,4378,,,,4378,5.0,49,36.628,29.1385,https://www.airbnb.com.tr/rooms/1169701800480565308,https://a0.muscache.com/im/pictures/2258125222.jpg
1670505387977919846,Otel - Fethiye,NEV Fethiye 11,Daire / Ev,2369,,,,2369,4.93,14,36.6199,29.1195,https://www.airbnb.com.tr/rooms/1670505387977919846,https://a0.muscache.com/im/pictures/2641938130.jpg
683680179171304797,Daire - Fethiye,DuyguApart 1+1   Deniz  manzaralı  Daire 104,Daire,5900,,,,5900,5.0,75,36.619315307743946,29.092771075700675,https://www.airbnb.com.tr/rooms/683680179171304797,https://a0.muscache.com/im/pictures/1896546841.jpg
1438541444727211356,Daire - Fethiye,Fethiye Eski Şehir Almila Süit 1+1 Yeni Daire,Daire,3031,,,,3031,5.0,35,36.6212,29.1093,https://www.airbnb.com.tr/rooms/1438541444727211356,https://a0.muscache.com/im/pictures/2216980113.jpg
918192369989898266,Apart otel - Fethiye,Fethiye Apart Otel 104.,Daire,1750,,,,1750,4.85,26,36.661,29.1257,https://www.airbnb.com.tr/rooms/918192369989898266,https://a0.muscache.com/im/pictures/2171359589.jpg
913872606280008611,Ev - Fethiye,"Özel Bahçeli, Barbekülü, Ferah Daire, Fethiye",Daire / Ev,5375,,,,5375,4.9,94,36.6571,29.1386,https://www.airbnb.com.tr/rooms/913872606280008611,https://a0.muscache.com/im/pictures/2660698235.jpg
1758405504658539922,"Ev - Turrialba, Kosta Rika",Casa Ják,Daire / Ev,6299,,,6299,,5.0,9,9.9361,-83.7179,https://www.airbnb.com.tr/rooms/1758405504658539922,https://a0.muscache.com/im/pictures/2786476342.jpg
1677527038715510156,Otel - İstanbul,Kadıköy'de Lüks Butik Otel ve Kaliteli Yemek,Daire / Ev,3750,3750,3500,4250,3500,4.91,111,40.9923,29.0305,https://www.airbnb.com.tr/rooms/1677527038715510156,https://a0.muscache.com/im/pictures/2678809637.jpg
1365754372067907425,Daire - İstanbul,"Kadıköy’de, Şık ve Ferah Daire",Daire,3569,3694,3444,,,4.7,79,40.9862,29.0306,https://www.airbnb.com.tr/rooms/1365754372067907425,https://a0.muscache.com/im/pictures/2097584228.jpg
993238924760026492,Daire - İstanbul,"(14) Prestijli, ferah, 3 yatak odalı.",Özel Oda,9244,9244,,,,4.93,110,40.98874,29.02162,https://www.airbnb.com.tr/rooms/993238924760026492,https://a0.muscache.com/im/pictures/1750886196.jpg
763059244727097267,Daire - İstanbul,Julep: Moda'da Bahçeli Şık ve Merkez Daire,Özel Oda,5619,5619,,,,4.81,118,40.9836,29.0227,https://www.airbnb.com.tr/rooms/763059244727097267,https://a0.muscache.com/im/pictures/1667221033.jpg
765756810814582109,Daire - İstanbul,Moda'da sıra dışı stüdyo,Özel Oda,6811,6811,,,,4.93,138,40.9887,29.0322,https://www.airbnb.com.tr/rooms/765756810814582109,https://a0.muscache.com/im/pictures/1533667522.jpg
1496337162852801365,Daire - İstanbul,#A3 - Moda'nın Göbeğinde Yenilenmiş Vaha,Özel Oda,6300,6300,,,,4.97,35,40.98409,29.02076,https://www.airbnb.com.tr/rooms/1496337162852801365,https://a0.muscache.com/im/pictures/2310215988.jpg
46378474,Daire - İstanbul,Kadıköy’ün Kalbinde Şık 1+1 | Merkezi Konum,Daire,2802,2802,,,,4.59,61,40.99435,29.02875,https://www.airbnb.com.tr/rooms/46378474,https://a0.muscache.com/im/pictures/2759999607.jpg
1328938791883345167,Otel - İstanbul,Kadiköy Okur Otel,Daire / Ev,1975,1975,,,,,0,40.9928,29.0256,https://www.airbnb.com.tr/rooms/1328938791883345167,https://a0.muscache.com/im/pictures/2063341895.jpg
1774718371133180920,Daire - İstanbul,Nxs_Merkez BW,Daire,2572,2572,,,,,0,40.988,29.0241,https://www.airbnb.com.tr/rooms/1774718371133180920,https://a0.muscache.com/im/pictures/2817739985.jpg
1755834146149210227,Daire - Ümraniye,"Şık, konforlu 1+1 | Plum Suit (2 Klima)",Daire,3873,3873,,,,5.0,3,41.0005,29.1226,https://www.airbnb.com.tr/rooms/1755834146149210227,https://a0.muscache.com/im/pictures/2801305297.jpg
1703601475768152482,Ev - İstanbul,Berkmuller 3/403,Daire / Ev,2750,2750,,,,4.83,6,40.99015,29.02311,https://www.airbnb.com.tr/rooms/1703601475768152482,https://a0.muscache.com/im/pictures/2670623541.jpg
1025046441038793641,Otel - Ataşehir,Ataşehir'de açık büfe kahvaltılı rahat ve konforlu,Daire / Ev,3500,3500,,,,4.86,51,40.987,29.1115,https://www.airbnb.com.tr/rooms/1025046441038793641,https://a0.muscache.com/im/pictures/1792880668.jpg
1257744978274678960,Daire - İstanbul,"Kadıköyde Stüdyo Daire No 3 /43 inch tv,1000 mbps",Daire,3000,3000,,,,4.89,79,40.9968,29.0272,https://www.airbnb.com.tr/rooms/1257744978274678960,https://a0.muscache.com/im/pictures/2056120874.jpg
1563988570712546758,Daire - İstanbul,kadıköyde merkezde tüm daire 3,Daire,3150,3150,,,,4.32,53,40.99535,29.02654,https://www.airbnb.com.tr/rooms/1563988570712546758,https://a0.muscache.com/im/pictures/2549552252.jpg
1425992587276802022,Otel - İstanbul,Deluxe 6 Kişilik Kadın Yurdu,Daire / Ev,1459,1459,,,,4.67,3,40.99503,29.02882,https://www.airbnb.com.tr/rooms/1425992587276802022,https://a0.muscache.com/im/pictures/2697209687.jpg
1054451087204680284,Butik otel - İstanbul,Ananas Suite Kadıköy Merkezde Klimalı Lüks Yeni,Daire / Ev,2596,2596,,,,4.4,139,40.9934,29.0304,https://www.airbnb.com.tr/rooms/1054451087204680284,https://a0.muscache.com/im/pictures/1941811747.jpg
1642041441453133669,Ev - İstanbul,"Yeni yenilenmiş, Kadıköy merkez, Bağdat Caddesi'ne 2 dakika",Daire / Ev,4825,,4500,4974,5000,4.9,21,40.9843,29.0434,https://www.airbnb.com.tr/rooms/1642041441453133669,https://a0.muscache.com/im/pictures/2584114374.jpg
1320853439925504712,Daire - Ataşehir,şifre ile giriş water garden yürüme mesafesinde,Daire,2900,,2900,,,4.93,161,40.9993,29.0942,https://www.airbnb.com.tr/rooms/1320853439925504712,https://a0.muscache.com/im/pictures/2066060396.jpg
1213812394557076150,Daire - İstanbul,Balkonlu küçük oda,Özel Oda,2360,,2360,,,4.66,61,40.99407,29.02782,https://www.airbnb.com.tr/rooms/1213812394557076150,https://a0.muscache.com/im/pictures/1966682446.jpg
1760386631034890044,Daire - İstanbul,Ferah &Geniş Uzaktan Çalışmaya Uygun Stüdyo Daire,Daire,2975,,2975,,,5.0,3,40.9923,29.0283,https://www.airbnb.com.tr/rooms/1760386631034890044,https://a0.muscache.com/im/pictures/2790370737.jpg
775718212939196125,Daire - İstanbul,Balkonlu Özel Daire,Daire,2400,,2300,2500,,4.69,357,40.99252,29.02784,https://www.airbnb.com.tr/rooms/775718212939196125,https://a0.muscache.com/im/pictures/1541633239.jpg
905644234516061542,Daire - İstanbul,Uzun süreli konaklama için depreme dayanıklı daire,Daire,3649,,3649,,,4.96,71,40.99512,29.02486,https://www.airbnb.com.tr/rooms/905644234516061542,https://a0.muscache.com/im/pictures/1666398668.jpg
1767666537519263019,Daire - İstanbul,Modern Yeni Mimar Dairesi • Kadıköy Sahilinde,Daire,3875,,3875,,,,0,40.993088341534424,29.028561112943727,https://www.airbnb.com.tr/rooms/1767666537519263019,https://a0.muscache.com/im/pictures/2804687417.jpg
1724060030280789446,Otel - İstanbul,Kadıköy Barlar Sokağı Yakını Roza Mitra Butik Otel,Daire / Ev,2605,,2605,,,4.91,11,40.9895,29.0258,https://www.airbnb.com.tr/rooms/1724060030280789446,https://a0.muscache.com/im/pictures/2713594971.jpg
1530712633096633861,Daire - İstanbul,istanbul de Kadıköy merkez de klimalı tüm daire 6,Daire,2374,,2374,,,4.81,78,40.9963,29.02881,https://www.airbnb.com.tr/rooms/1530712633096633861,https://a0.muscache.com/im/pictures/2372051606.jpg
1428365172775492383,Daire - İstanbul,İstanbul Kadıköy’de klimalı  daire 5,Daire,2980,,2874,3085,,4.75,132,40.99265,29.03066,https://www.airbnb.com.tr/rooms/1428365172775492383,https://a0.muscache.com/im/pictures/2186400479.jpg
1495593374892762506,Daire - İstanbul,"(11) Klas Dubleks, Teras, 3 Yatak Odası.",Özel Oda,15253,,15253,,,5.0,48,40.98589,29.02155,https://www.airbnb.com.tr/rooms/1495593374892762506,https://a0.muscache.com/im/pictures/2308811482.jpg
1484789975067675061,Daire - İstanbul,Güzel ve Konforlu/Mükemmel Konum,Daire,4300,,4300,,,4.81,48,40.98436,29.0497,https://www.airbnb.com.tr/rooms/1484789975067675061,https://a0.muscache.com/im/pictures/2290363875.jpg
619140870722471985,Küçük ev - İstanbul,"Bağdat Caddesi, Marmaray ve metroya yakın bahçe katı daire",Daire / Ev,6231,,6231,,,4.96,130,40.9679,29.08405,https://www.airbnb.com.tr/rooms/619140870722471985,https://a0.muscache.com/im/pictures/1952594022.jpg
1207863322759801463,Otel - İstanbul,Tarihi Butik Otel Odası- No 3,Özel Oda,2999,,2999,,,4.74,136,40.99527,29.02647,https://www.airbnb.com.tr/rooms/1207863322759801463,https://a0.muscache.com/im/pictures/1960272696.jpg
1263619858068019496,Daire - İstanbul,"Kadıköyde Stüdyo Daire No 17 /43 inch tv,1000 mbps",Daire,2500,,2500,,,4.78,160,40.9968,29.0272,https://www.airbnb.com.tr/rooms/1263619858068019496,https://a0.muscache.com/im/pictures/2110408177.jpg
1726902481089108297,Daire - Ataşehir,Ataşehir Günlük Kiralık Daire 1+0 cadde üzerinde,Daire,3500,,3500,,,5.0,4,40.9956,29.0848,https://www.airbnb.com.tr/rooms/1726902481089108297,https://a0.muscache.com/im/pictures/2719771930.jpg
1531988377023856577,Daire - Kadıköy,"Yeni yenilenmiş • Kadıköy merkez, Bağdat Caddesi'ne 2 dakika",Daire,4987,,,4974,5000,4.92,26,40.9838,29.0528,https://www.airbnb.com.tr/rooms/1531988377023856577,https://a0.muscache.com/im/pictures/2547246573.jpg
795401935224083621,pansiyon - Kadıköy,Kalfa Sarayı - Oda 6 - Huzurlu Balkon,Özel Oda,3312,,,3312,,4.92,195,40.98702,29.02907,https://www.airbnb.com.tr/rooms/795401935224083621,https://a0.muscache.com/im/pictures/2704061912.jpg
1413275809075547036,Daire - Kadıköy,Mimar Tasarımı | Kadıköy merkezinde donanımlı daire,Daire,4075,,,4075,,4.95,93,40.98821,29.02852,https://www.airbnb.com.tr/rooms/1413275809075547036,https://a0.muscache.com/im/pictures/2289121172.jpg
1534186338198475955,Kadıköy bölgesinde oda,Huzurlu bir evde özel balkonlu rahat oda,Özel Oda,2761,,,2846,2676,5.0,5,40.98326,29.03116,https://www.airbnb.com.tr/rooms/1534186338198475955,https://a0.muscache.com/im/pictures/2736808179.jpg
1360729549667359124,Daire - Kadıköy,Minimum 13 m²,Daire,1995,,,1995,,4.31,67,40.9931,29.0272,https://www.airbnb.com.tr/rooms/1360729549667359124,https://a0.muscache.com/im/pictures/2092965959.jpg
1538547381528605421,Daire - Kadıköy,Teraslı dubleks daire,Daire,4389,,,4389,,4.82,39,40.98816,29.0272,https://www.airbnb.com.tr/rooms/1538547381528605421,https://a0.muscache.com/im/pictures/2387321963.jpg
1771850969894734065,Ev - Kadıköy,Kediköy Kadıköy KK1,Daire / Ev,2650,,,2650,,,0,40.9964,29.0312,https://www.airbnb.com.tr/rooms/1771850969894734065,https://a0.muscache.com/im/pictures/2812544901.jpg
1462123591957088258,Daire - Kadıköy,"Temiz, Güvenli, Merkezi, Klimalı, Mutfaklı Daire",Daire,3500,,,3750,3250,4.85,117,40.99325,29.02467,https://www.airbnb.com.tr/rooms/1462123591957088258,https://a0.muscache.com/im/pictures/2247650852.jpg
1070513501236538862,Daire - Kadıköy,"Mini ev, manzaralı teras (Depreme dayanıklı bina)",Daire,3817,,,3817,,4.87,149,40.9928,29.02753,https://www.airbnb.com.tr/rooms/1070513501236538862,https://a0.muscache.com/im/pictures/1822012796.jpg
689761583713412886,Kadıköy bölgesinde oda,Kadıköy de ulaşıma yakın daire,Özel Oda,1386,,,1386,,4.89,92,40.99865,29.04305,https://www.airbnb.com.tr/rooms/689761583713412886,https://a0.muscache.com/im/pictures/1466725974.jpg
1738273952250875639,Kadıköy bölgesinde oda,"Kadıköy Merkez'de Sarı, Aydınlık ve Güneşli Oda",Özel Oda,2335,,,2335,,5.0,8,40.99122,29.02693,https://www.airbnb.com.tr/rooms/1738273952250875639,https://a0.muscache.com/im/pictures/2748722528.jpg
1282449979582288022,Ev - Kadıköy,Kadıköy de Moda'nın Kalbinde Köşk,Özel Oda,14206,,,14206,,4.79,91,40.98232,29.02507,https://www.airbnb.com.tr/rooms/1282449979582288022,https://a0.muscache.com/im/pictures/2023588728.jpg
1730673316210827621,Daire - Kadıköy,"Kadıköy'ün göbeğindeki konforlu stüdyo daire ""nook studio""",Daire,3600,,,3600,,5.0,8,40.9911,29.032,https://www.airbnb.com.tr/rooms/1730673316210827621,https://a0.muscache.com/im/pictures/2727749752.jpg
1116568945175844241,Daire - Kadıköy,#5 Çift balkonlu dubleks 2 yatak odası,Özel Oda,8368,,,8368,8368,4.78,76,40.9874,29.0396,https://www.airbnb.com.tr/rooms/1116568945175844241,https://a0.muscache.com/im/pictures/1865192357.jpg
996274954943748395,Daire - İstanbul,Ulaşımı kolay klimalı depreme uygun sessiz,Daire,4950,,,,4950,4.84,148,40.996,29.0394,https://www.airbnb.com.tr/rooms/996274954943748395,https://a0.muscache.com/im/pictures/1855898558.jpg
1242604429122662138,Daire - İstanbul,Türk Hamamı Olan Taş Ev @ Kadıköy Merkez,Daire,5936,,,,5936,4.77,87,40.98754,29.02895,https://www.airbnb.com.tr/rooms/1242604429122662138,https://a0.muscache.com/im/pictures/1990938215.jpg
1365226513011904235,Daire - İstanbul,Jasmine Room Kadıköy Süiti,Daire,3308,,,,3308,4.94,67,40.9916,29.03097,https://www.airbnb.com.tr/rooms/1365226513011904235,https://a0.muscache.com/im/pictures/2097083209.jpg
934051517768625956,Daire - İstanbul,Kadıköy Minimal 14 m2,Daire,2068,,,,2068,4.48,153,40.99234,29.02809,https://www.airbnb.com.tr/rooms/934051517768625956,https://a0.muscache.com/im/pictures/2043886529.jpg
1044202557937919157,Daire - Üsküdar,    En iyi %1 Airbnb evi | Boğaz kenarında uyanın,Daire,15829,,,,15829,5.0,135,41.0249,29.0114,https://www.airbnb.com.tr/rooms/1044202557937919157,https://a0.muscache.com/im/pictures/1898741536.jpg
1373763278480457396,İstanbul bölgesinde oda,Kadıköy'de rahat ve balkonlu oda,Özel Oda,2066,,,,2066,4.86,50,40.9885,29.0311,https://www.airbnb.com.tr/rooms/1373763278480457396,https://a0.muscache.com/im/pictures/2626753700.jpg
1267351264961262233,Daire - İstanbul,İstanbul’da Kadıköy Tarihi Konak’ta Tüm Daire 1,Daire,1773,,,,1773,4.58,123,40.98816,29.03103,https://www.airbnb.com.tr/rooms/1267351264961262233,https://a0.muscache.com/im/pictures/2012167373.jpg
776464443607430182,Daire - İstanbul,Kadıköy'de jakuzili + teraslı 2+1,Daire,6280,,,,6280,4.72,118,41.00353,29.04265,https://www.airbnb.com.tr/rooms/776464443607430182,https://a0.muscache.com/im/pictures/1719635419.jpg
1713016851160131202,Ev - İstanbul,"Yeldeğirmeni’nde  Müstakil Yeşil Ev
",Daire / Ev,6256,,,,6256,4.88,8,40.9956,29.0318,https://www.airbnb.com.tr/rooms/1713016851160131202,https://a0.muscache.com/im/pictures/2690456504.jpg
1734031050960959842,Daire - Üsküdar,İstanbul'un göbeğinde panoramik Boğaz manzarası!,Daire,18383,,,,18383,5.0,5,41.0249,29.0113,https://www.airbnb.com.tr/rooms/1734031050960959842,https://a0.muscache.com/im/pictures/2759155488.jpg
615026742607631698,Daire - İstanbul,Kadıköy Merkez’de Studio Daire,Daire,3087,,,,3087,4.8,247,40.99101,29.03008,https://www.airbnb.com.tr/rooms/615026742607631698,https://a0.muscache.com/im/pictures/1390003515.jpg
743981179140613255,Daire - İstanbul,"Kadıköy bölgesinde, Kolay ulaşımlı, Merkezi daire.",Daire,7784,,,,7784,4.9,42,40.98427,29.07118,https://www.airbnb.com.tr/rooms/743981179140613255,https://a0.muscache.com/im/pictures/1641032247.jpg
829466682049245503,Daire - Kadıköy,Pembe Romantik,Daire,2749,,,2749,,4.63,143,40.99276,29.02615,https://www.airbnb.com.tr/rooms/829466682049245503,https://a0.muscache.com/im/pictures/1591032627.jpg
1242588867025161243,Daire - Kadıköy,Sanat Tasarımlı Daire @Kadıköy & Klima,Daire,4573,,,4573,,4.89,62,40.98977,29.02757,https://www.airbnb.com.tr/rooms/1242588867025161243,https://a0.muscache.com/im/pictures/1990925141.jpg
940970759355295551,Daire - Kadıköy,Merkezi konumda yepyeni daire,Daire,3649,,,3649,,4.95,60,40.99469,29.02698,https://www.airbnb.com.tr/rooms/940970759355295551,https://a0.muscache.com/im/pictures/1703355934.jpg
1062068377387720055,Daire - Kadıköy,Kadıköy merkezde modern daire,Daire,5072,,,5072,,4.73,142,40.9936,29.0285,https://www.airbnb.com.tr/rooms/1062068377387720055,https://a0.muscache.com/im/pictures/1813945074.jpg
540177810446236003,Site içi konut - Kadıköy,Kadıköy merkezinde antika ferah daire.,Daire / Ev,6820,,,6820,,4.92,184,40.98994,29.0309,https://www.airbnb.com.tr/rooms/540177810446236003,https://a0.muscache.com/im/pictures/2074707116.jpg
1461437489279602900,Daire - Kadıköy,Kadıköy’ün Enerjisinde 4 Kişilik Şık Konaklama,Daire,5770,,,5770,,4.77,26,40.9864,29.0265,https://www.airbnb.com.tr/rooms/1461437489279602900,https://a0.muscache.com/im/pictures/2246381388.jpg
816110067204276043,Daire - Kadıköy,Kadıköy merkezde ferah 3+1 daire.,Daire,7325,,,7325,,4.88,133,40.99197,29.02723,https://www.airbnb.com.tr/rooms/816110067204276043,https://a0.muscache.com/im/pictures/2759089087.jpg
1070467495138864343,Daire - Kadıköy,"Mini ev, harika teras ve salıncak (klimalı)",Daire,3649,,,,3649,4.91,135,40.99251,29.02768,https://www.airbnb.com.tr/rooms/1070467495138864343,https://a0.muscache.com/im/pictures/1821973063.jpg
941053556582718814,Daire - Kadıköy,Şehir merkezinde yepyeni daire,Daire,3868,,,,3868,4.98,101,40.9943,29.0258,https://www.airbnb.com.tr/rooms/941053556582718814,https://a0.muscache.com/im/pictures/1703413505.jpg
1689763484929205374,Daire - Kadıköy,"Teraslı, hareketli Moda dairesi, her şeye birkaç adım",Özel Oda,8028,,,,8028,5.0,13,40.98847,29.02575,https://www.airbnb.com.tr/rooms/1689763484929205374,https://a0.muscache.com/im/pictures/2641445047.jpg
1552068984003182744,Daire - Kadıköy,Kadıköy'de Rahat Ev,Daire,2961,,,,2961,4.89,37,40.99269,29.02827,https://www.airbnb.com.tr/rooms/1552068984003182744,https://a0.muscache.com/im/pictures/2402187863.jpg
1370455273263220701,Daire - Kadıköy,Kadıköy’ün merkezinde Cosy Daire,Daire,3985,,,,3985,4.86,58,40.9889,29.0282,https://www.airbnb.com.tr/rooms/1370455273263220701,https://a0.muscache.com/im/pictures/2101890879.jpg
1120985397662131883,Daire - Kadıköy,Sevimli stüdyo daire bahariye caddesi klimalı,Daire,2999,,,,2999,4.86,245,40.98917,29.02707,https://www.airbnb.com.tr/rooms/1120985397662131883,https://a0.muscache.com/im/pictures/1869327689.jpg
1365844289672912224,Daire - Kadıköy,Kadıköy Barlar Sokağı Yakınında Rahat Daire,Daire,3472,,,,3472,4.85,78,40.9862,29.0306,https://www.airbnb.com.tr/rooms/1365844289672912224,https://a0.muscache.com/im/pictures/2097663092.jpg
1607392248402262779,Daire - Kadıköy,Kadıköy'ün göbeğinde merkezi daire,Daire,8490,,,,8490,4.88,34,40.98771,29.02307,https://www.airbnb.com.tr/rooms/1607392248402262779,https://a0.muscache.com/im/pictures/2493635009.jpg
1755442915830719023,"Daire - Florianópolis, Brezilya",Havuzlu ve şehir manzaralı apartman dairesi COI0301,Daire,2735,,2735,,,,0,-27.3942,-48.4168,https://www.airbnb.com.tr/rooms/1755442915830719023,https://a0.muscache.com/im/pictures/2780622872.jpg
1154959175679556271,Daire - Beyoğlu,Sessiz ve büyüleyici stüdyo daire • Galata Kulesi'ne birkaç adım mesafede,Daire,5254,,5254,,,4.91,190,41.027,28.9761,https://www.airbnb.com.tr/rooms/1154959175679556271,https://a0.muscache.com/im/pictures/1905061784.jpg
1719442841154380141,Daire - Beyoğlu,Beyoğlu'nda teraslı daire,Daire,3550,,3300,3800,,4.89,18,41.0267,28.9763,https://www.airbnb.com.tr/rooms/1719442841154380141,https://a0.muscache.com/im/pictures/2703816090.jpg
1154338814226761016,Daire - Beyoğlu,En İyi Konumda Şık Stüdyo Daire,Daire,3064,,3064,,,4.81,58,41.027,28.9762,https://www.airbnb.com.tr/rooms/1154338814226761016,https://a0.muscache.com/im/pictures/1904625442.jpg
1501425710699146876,Daire - Beyoğlu,En İyi Konumda Bahçeli 1+1 Daire,Daire,2870,,2870,,,4.63,63,41.02875,28.97739,https://www.airbnb.com.tr/rooms/1501425710699146876,https://a0.muscache.com/im/pictures/2319470728.jpg
867415442718272478,Otel - Beyoğlu,Merkezi Konumda Konforlu Suit Oda,Özel Oda,2829,,2829,,,4.55,152,41.0277,28.9802,https://www.airbnb.com.tr/rooms/867415442718272478,https://a0.muscache.com/im/pictures/1945718288.jpg
989207746620128792,Ev - Beyoğlu,Merkezde Muhteşem Manzaralı Geniş Teraslı,Daire / Ev,6690,,6690,,,4.71,138,41.0257,28.9762,https://www.airbnb.com.tr/rooms/989207746620128792,https://a0.muscache.com/im/pictures/1747498963.jpg
1480375463311193815,Otel - Beyoğlu,Galata'ya yakın lüks takım elbise,Daire / Ev,3162,,3162,,,4.58,55,41.02537,28.97767,https://www.airbnb.com.tr/rooms/1480375463311193815,https://a0.muscache.com/im/pictures/2282281739.jpg
1025947446677395433,Daire - Beyoğlu,Stüdyo daire Galata'ya 2 dakika yürüme mesafesinde!,Daire,1942,,1942,,,4.57,81,41.02493,28.97683,https://www.airbnb.com.tr/rooms/1025947446677395433,https://a0.muscache.com/im/pictures/1784983228.jpg
618816657012180690,Daire - Beyoğlu,Galata'ya 70 metre mesafede çatı katı daire.,Daire,3357,,3357,,,4.54,50,41.02481,28.97204,https://www.airbnb.com.tr/rooms/618816657012180690,https://a0.muscache.com/im/pictures/2025609398.jpg
1728241385797075287,Daire - Beyoğlu,Brick Nest | Şık iç mekana sahip rahat 1 yatak odalı daire ,Özel Oda,3406,,3406,,,4.43,14,41.02784,28.98019,https://www.airbnb.com.tr/rooms/1728241385797075287,https://a0.muscache.com/im/pictures/2722330155.jpg
50489589,Daire - Beyoğlu,4. Merkezi l Uygun fiyatlı l Geniş l Taksim'de,Daire,3065,,3065,,,4.89,346,41.02963,28.98063,https://www.airbnb.com.tr/rooms/50489589,https://a0.muscache.com/im/pictures/1782480658.jpg
1774514230483493253,Daire - Beyoğlu,Galataport ve Karaköy'e yakın lüks 1 yatak odalı daire,Özel Oda,5192,,5192,,,,0,41.026882447616295,28.97826249675591,https://www.airbnb.com.tr/rooms/1774514230483493253,https://a0.muscache.com/im/pictures/2817284805.jpg
1762213981428602970,Daire - Beyoğlu,Galataport ve Karaköy yakınında modern 2 yatak odalı daire,Özel Oda,6343,,6343,,,5.0,3,41.028553527262844,28.979605074177545,https://www.airbnb.com.tr/rooms/1762213981428602970,https://a0.muscache.com/im/pictures/2793841480.jpg
